Parcel ID (TMK),Petition Number,Site Address,End Year,Year
530050450004,A05120208,416 KAMEHAMEHA HWY,2016,2016
530050500000,A10140061,416 KAMEHAMEHA HWY,2023,2016
530050510000,A10080087,416 KAMEHAMEHA HWY,2017,2016
530050580000,A10090048,412 KAMEHAMEHA HWY,2018,2016
530060050000,A10070324,480 KAMEHAMEHA HWY,2016,2016
530060130000,A10150066,KAMEHAMEHA HWY,2024,2016
530060140000,A10150067,532 KAMEHAMEHA HWY,2024,2016
530060150000,A10140213,530 KAMEHAMEHA HWY,2023,2016
530060310000,A05140201,490 KAMEHAMEHA HWY,2018,2016
530070070001,A05140076,310 PUNALUU VALLEY RD,2018,2016
530070070003,A10160039,310 PUNALUU VALLEY RD,2025,2016
530070130000,A20040021,368 PUNALUU VALLEY RD,2023,2016
530070150000,A10140010,350 PUNALUU VALLEY RD,2023,2016
530070180000,A10140180,KAMEHAMEHA HWY,2023,2016
530070190000,A10140181,KAMEHAMEHA HWY,2023,2016
530070200001,A10140011,350 PUNALUU VALLEY RD,2023,2016
530070230000,AV10100011,368 KAMEHAMEHA HWY,2019,2016
530090080000,A10080082,73 PUHULI ST,2017,2016
530090230000,A05160240,KAMEHAMEHA HWY,2020,2016
530090670001,A05160053,720 KAMEHAMEHA HWY,2020,2016
530090670002,A05160052,720 KAMEHAMEHA HWY,2020,2016
530090680001,A05160006,772 KAMEHAMEHA HWY,2020,2016
530090690001,A05160124,772 KAMEHAMEHA HWY,2020,2016
530090690002,A05160125,772 KAMEHAMEHA HWY,2020,2016
530090700001,A05160122,772 KAMEHAMEHA HWY,2020,2016
530090710001,A05140084,KAMEHAMEHA HWY,2018,2016
530090710002,A05140085,KAMEHAMEHA HWY,2018,2016
530090720001,A05140086,KAMEHAMEHA HWY,2018,2016
530090720002,A05140087,KAMEHAMEHA HWY,2018,2016
530090730001,A10140039,KAMEHAMEHA HWY,2023,2016
530090740001,A20040854,KAMEHAMEHA HWY,2023,2016
530090740002,A20040855,KAMEHAMEHA HWY,2023,2016
530090750001,A10160154,64 PUHULI ST,2025,2016
530090750002,A10160241,64 PUHULI ST,2025,2016
530090760001,A10160255,KAMEHAMEHA HWY,2025,2016
530090760002,AV10140010,KAMEHAMEHA HWY,2023,2016
530090770001,A10160264,KAMEHAMEHA HWY,2025,2016
530090770002,AV10140003,KAMEHAMEHA HWY,2023,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
530090780001,A10160271,KAMEHAMEHA HWY,2025,2016
530090780002,AV10140008,KAMEHAMEHA HWY,2023,2016
530090790001,A10160256,KAMEHAMEHA HWY,2025,2016
530090790002,AV10140005,KAMEHAMEHA HWY,2023,2016
530090800001,A05140088,KAMEHAMEHA HWY,2018,2016
530090800002,A05140089,KAMEHAMEHA HWY,2018,2016
530090810001,A05140090,KAMEHAMEHA HWY,2018,2016
530090810002,A05140091,KAMEHAMEHA HWY,2018,2016
530090820001,A05140092,KAMEHAMEHA HWY,2018,2016
530090820002,A05140093,KAMEHAMEHA HWY,2018,2016
530090840001,A10110016,KAMEHAMEHA HWY,2020,2016
530090840002,A10110017,KAMEHAMEHA HWY,2020,2016
530090850001,A10110018,KAMEHAMEHA HWY,2020,2016
530090850002,A10110019,KAMEHAMEHA HWY,2020,2016
530090860001,A10110020,KAMEHAMEHA HWY,2020,2016
530090860002,A10110021,KAMEHAMEHA HWY,2020,2016
530090870001,A10070010,KAMEHAMEHA HWY,2016,2016
530090870002,A10110015,KAMEHAMEHA HWY,2020,2016
530090880001,A05140094,KAMEHAMEHA HWY,2018,2016
530090880002,A05140095,KAMEHAMEHA HWY,2018,2016
530090890001,A05140096,KAMEHAMEHA HWY,2018,2016
530090890002,A05140097,KAMEHAMEHA HWY,2018,2016
530090900001,A05140098,KAMEHAMEHA HWY,2018,2016
530090900002,A05140099,KAMEHAMEHA HWY,2018,2016
530090910001,A05140100,KAMEHAMEHA HWY,2018,2016
530090910002,A05140101,KAMEHAMEHA HWY,2018,2016
530090920001,A05140102,KAMEHAMEHA HWY,2018,2016
530090920002,A05140103,KAMEHAMEHA HWY,2018,2016
530090940001,A05140104,KAMEHAMEHA HWY,2018,2016
530090940002,A05140105,KAMEHAMEHA HWY,2018,2016
530090950001,A05140106,KAMEHAMEHA HWY,2018,2016
530090950002,A05140107,KAMEHAMEHA HWY,2018,2016
530090960001,A05140108,KAMEHAMEHA HWY,2018,2016
530090960002,A05140109,KAMEHAMEHA HWY,2018,2016
530090970001,A10140073,664 KAMEHAMEHA HWY,2023,2016
530091000001,A05160186,KAMEHAMEHA HWY,2020,2016
530091000002,A05160187,KAMEHAMEHA HWY,2020,2016
530091010001,A10080109,618 KAMEHAMEHA HWY,2017,2016
530091010001,AV0800007,618 KAMEHAMEHA HWY,2017,2016
530110010000,AV10100017,284 KAMEHAMEHA HWY,2019,2016
530110060000,A20040022,KAMEHAMEHA HWY,2023,2016
530150160000,A05120204,110 HALAI ST,2016,2016
530150250000,A10160170,7 HALAI PL,2025,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
530150330000,A10160242,97 HALAI ST,2025,2016
530150390000,A10070064,37 HALAI ST,2016,2016
540040200000,A20040853,KAWAIPUNA ST,2023,2016
550010430000,AV10160002,KAMEHAMEHA HWY,2025,2016
550050010000,A10090341,179 POOHAILI ST,2018,2016
550050010000,A10090361,179 POOHAILI ST,2018,2016
550050010000,A10090368,179 POOHAILI ST,2018,2016
550050010000,AV10090008,179 POOHAILI ST,2018,2016
550050180000,AV10100024,756 WAHINEPEE ST,2019,2016
550050200000,A10090355,4 KAMEHAMEHA HWY,2018,2016
550050200000,AV10090011,4 KAMEHAMEHA HWY,2018,2016
550050210000,A10100110,KAMEHAMEHA HWY,2019,2016
550050210000,A10100231,KAMEHAMEHA HWY,2019,2016
550050210000,A10120202,KAMEHAMEHA HWY,2021,2016
550050220000,A10090369,WAHINEPEE ST,2018,2016
550050220000,A10090370,WAHINEPEE ST,2018,2016
550050220000,AV10090014,WAHINEPEE ST,2018,2016
550050230000,A10090319,STABLE RD,2018,2016
550050230000,A10090321,STABLE RD,2018,2016
550050230000,A10090344,STABLE RD,2018,2016
550050230000,A10090366,STABLE RD,2018,2016
550050230000,A10090374,STABLE RD,2018,2016
550050230000,AV10090013,STABLE RD,2018,2016
550050240000,A10090388,KAMEHAMEHA HWY,2018,2016
550050240000,AV10090009,KAMEHAMEHA HWY,2018,2016
550050250000,A10090371,KAMEHAMEHA HWY,2018,2016
550060010000,A10090320,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090343,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090362,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090372,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090373,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090377,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090387,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090389,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090390,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090391,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090392,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10090394,280 KAMEHAMEHA HWY,2018,2016
550060010000,A10110172,280 KAMEHAMEHA HWY,2020,2016
550060010000,AV10090006,280 KAMEHAMEHA HWY,2018,2016
550060100000,AV10160003,KAMEHAMEHA HWY,2025,2016
550060110000,A10090382,KAMEHAMEHA HWY,2018,2016
550060110000,A10090383,KAMEHAMEHA HWY,2018,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
550060110000,AV10090007,KAMEHAMEHA HWY,2018,2016
550070010000,A10130131,KAMEHAMEHA HWY,2022,2016
550070010000,AV10090012,KAMEHAMEHA HWY,2018,2016
550080010000,A10160257,269 POOHAILI ST,2025,2016
550080010000,AV10160004,269 POOHAILI ST,2025,2016
550080030000,AV10160005,WAHINEPEE ST,2025,2016
550080040000,AV10160006,WAHINEPEE ST,2025,2016
550080050000,AV10160007,WAHINEPEE ST,2025,2016
550080080000,AV10160008,WAHINEPEE ST,2025,2016
550080130000,AV10160009,758 WAHINEPEE ST,2025,2016
550080250000,AV10160010,WAHINEPEE ST,2025,2016
550080280000,AV10160011,WAHINEPEE ST,2025,2016
550080490000,AV10140001,KAMEHAMEHA HWY,2023,2016
550080510000,A10160282,KAMEHAMEHA HWY,2025,2016
550080540000,A10160283,KAMEHAMEHA HWY,2025,2016
550080550000,AV10160012,KAMEHAMEHA HWY,2025,2016
550080560000,A10160284,KAMEHAMEHA HWY,2025,2016
550080570000,A10160285,KAMEHAMEHA HWY,2025,2016
550080580000,A10160286,KAMEHAMEHA HWY,2025,2016
550080590000,A10160287,KAMEHAMEHA HWY,2025,2016
550080610000,AV10160013,KAMEHAMEHA HWY,2025,2016
550080630000,A10150236,POOHAILI RD,2024,2016
550080630000,AV10160014,POOHAILI RD,2025,2016
550080640000,AV10160015,POOHAILI ST,2025,2016
560020480000,A10080050,KAMEHAMEHA HWY,2017,2016
560030260000,A10090205,1081 KAMEHAMEHA HWY,2018,2016
560030260000,A10090248,1081 KAMEHAMEHA HWY,2018,2016
560030260000,A10090249,1081 KAMEHAMEHA HWY,2018,2016
560030260000,A10090291,1081 KAMEHAMEHA HWY,2018,2016
560030470000,A10080084,1101 KAMEHAMEHA HWY,2017,2016
560030530013,A05160032,1089 KAMEHAMEHA HWY,2020,2016
560030530014,A05160047,1089 KAMEHAMEHA HWY,2020,2016
560050050000,A10080053A,970 KAMEHAMEHA HWY,2017,2016
560050060000,A10110227,1048 KAMEHAMEHA HWY,2020,2016
560050070000,A10110061,1050 KAMEHAMEHA HWY,2020,2016
560050130000,A10080045,1150 KAMEHAMEHA HWY,2017,2016
560050130000,A10080046,1150 KAMEHAMEHA HWY,2017,2016
560050130000,A10080048,1150 KAMEHAMEHA HWY,2017,2016
560050130000,A10080049,1150 KAMEHAMEHA HWY,2017,2016
560050130000,A10080054,1150 KAMEHAMEHA HWY,2017,2016
560050140000,A10080053D,1060 KAMEHAMEHA HWY,2017,2016
560050150000,A10080055,KAMEHAMEHA HWY,2017,2016
560050160000,A10080051,1030 KAMEHAMEHA HWY,2017,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
560050160000,A10080053E,1030 KAMEHAMEHA HWY,2017,2016
560050180000,A10140203,KAMEHAMEHA HWY,2023,2016
560060020000,AV10160016,KAMEHAMEHA HWY,2025,2016
560060040000,A05160137,156 KAMEHAMEHA HWY,2020,2016
560060060000,A10090363,350 KAMEHAMEHA HWY,2018,2016
560060060000,A10090364,350 KAMEHAMEHA HWY,2018,2016
560060060000,A10090367,350 KAMEHAMEHA HWY,2018,2016
560060180000,A05160111,452 KAMEHAMEHA HWY,2020,2016
560060180000,A05160112,452 KAMEHAMEHA HWY,2020,2016
560060180000,A05160113,452 KAMEHAMEHA HWY,2020,2016
560060180000,A05160114,452 KAMEHAMEHA HWY,2020,2016
560060180000,A05160115,452 KAMEHAMEHA HWY,2020,2016
560060280000,A10100109,KAMEHAMEHA HWY,2019,2016
560060280000,AV10090010,KAMEHAMEHA HWY,2018,2016
560060290000,A10070054,PLANTATION RD,2016,2016
560060300000,A10070118,PLANTATION RD,2016,2016
560060310000,A10080085,PLANTATION RD,2017,2016
560060320000,A20020595,PLANTATION RD,2021,2016
560060330000,A20040904,PLANTATION RD,2023,2016
560060350000,A20030609,PLANTATION RD,2022,2016
560060360000,A10150237,PLANTATION RD,2024,2016
560060370000,A20030605,PLANTATION RD,2022,2016
560060380000,A20040105,PLANTATION RD,2023,2016
560060390000,A20040172,PLANTATION RD,2023,2016
560060400000,A20030607,PLANTATION RD,2022,2016
560060410000,A20030608,PLANTATION RD,2022,2016
560060420000,A10160094,PLANTATION RD,2025,2016
560060430000,A20030612,PLANTATION RD,2022,2016
560060440000,A20030598,PLANTATION RD,2022,2016
560060450000,A20020599,PLANTATION RD,2021,2016
560060460000,A20020600,PLANTATION RD,2021,2016
560060470000,A10160163,PLANTATION RD,2025,2016
560060490000,A20030613,PLANTATION RD,2022,2016
560060510000,A10070003,PLANTATION RD,2016,2016
560060520000,A20030606,PLANTATION RD,2022,2016
560060560000,A10140202,KAMEHAMEHA HWY,2023,2016
560060580000,A10090317,340 KAMEHAMEHA HWY,2018,2016
560060580000,A10090318,340 KAMEHAMEHA HWY,2018,2016
560060580000,A10090365,340 KAMEHAMEHA HWY,2018,2016
560060580000,A10090375,340 KAMEHAMEHA HWY,2018,2016
560060580000,A10090379,340 KAMEHAMEHA HWY,2018,2016
560060580000,A10090386,340 KAMEHAMEHA HWY,2018,2016
560060580000,AV0700065,340 KAMEHAMEHA HWY,2016,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
560070010000,A10090356,KAMEHAMEHA HWY,2018,2016
560070010000,A10100108,KAMEHAMEHA HWY,2019,2016
560070010000,AV10090005,KAMEHAMEHA HWY,2018,2016
570010070000,A05150101,KUILIMA DR,2019,2016
570010210000,A10160018,146 KAMEHAMEHA HWY,2025,2016
570010390000,A05140265,540 KAMEHAMEHA HWY,2018,2016
570010400000,A05140266,542 KAMEHAMEHA HWY,2018,2016
570010410001,A10160043,548 KAMEHAMEHA HWY,2025,2016
570010410002,A10150068,548 KAMEHAMEHA HWY,2024,2016
570010410003,A05150100,KAMEHAMEHA HWY,2019,2016
570010410004,A05150104,KAMEHAMEHA HWY,2019,2016
570010410005,A05150105,KAMEHAMEHA HWY,2019,2016
570010420001,A10150117,546 KAMEHAMEHA HWY,2024,2016
570010420002,A05150107,KAMEHAMEHA HWY,2019,2016
570010420003,A05150106,KAMEHAMEHA HWY,2019,2016
570010420004,A05160089,546 KAMEHAMEHA HWY,2020,2016
580020040004,A05160127,248 KAMEHAMEHA HWY,2020,2016
580020040005,A05160128,248 KAMEHAMEHA HWY,2020,2016
580020040006,A10150058A,248 KAMEHAMEHA HWY,2024,2016
580020040007,A10150058B,248 KAMEHAMEHA HWY,2024,2016
580020040008,A05160129,248 KAMEHAMEHA HWY,2020,2016
580020040009,A05160130,248 KAMEHAMEHA HWY,2020,2016
580020040010,A05160131,248 KAMEHAMEHA HWY,2020,2016
580040380000,A10140556,121 KAUNALA ST,2023,2016
580050880001,A10140004,348 KAMEHAMEHA HWY,2023,2016
590050400000,A10070030,680 PUPUKEA RD,2016,2016
590050660000,A05140051,426 KAMEHAMEHA HWY,2018,2016
590060050000,A05160121,350 KAMEHAMEHA HWY,2020,2016
590060110000,A10110075,KAMEHAMEHA HWY,2020,2016
590060340001,A10130008,178 KAMEHAMEHA HWY,2022,2016
590060340002,A10070279A,KAMEHAMEHA HWY,2016,2016
590070060000,A10070358,84 KAHAE RD,2016,2016
590120040000,A10090310,268 KAMEHAMEHA HWY,2018,2016
590130150000,A10080022,208 KAMEHAMEHA HWY,2017,2016
590130210000,A05120038,202 KAMEHAMEHA HWY,2016,2016
590130220000,A05120036,204 KAMEHAMEHA HWY,2016,2016
590130230000,A05120037,190 KAMEHAMEHA HWY,2016,2016
590170520000,A298000587,450 ALAPIO RD,2017,2016
590170580000,A10160022,416 ALAPIO RD,2025,2016
590170620000,A10120021,388 ALAPIO RD,2021,2016
590170630000,A05160263,426 WAKA RD,2020,2016
590170740000,A10080016,444 ALAPIO RD,2017,2016
590180210000,A10070361,211 ALAPIO RD,2016,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
590180220000,A10070210,219 ALAPIO RD,2016,2016
590220070000,A10070207,747 MAULUKUA RD,2016,2016
590220280000,A10070022,720 KAWOA WAY,2016,2016
590220350000,A10070026,589 PUPUKEA RD,2016,2016
590250060000,A10070029,744 ALAPIO PL,2016,2016
590250090000,A10070031,740 ALAPIO PL,2016,2016
590250540000,A10090049,468 HOALIKE RD,2018,2016
590250550000,A10100027,675 ALAPIO RD,2019,2016
590250560000,A10100008,669 ALAPIO RD,2019,2016
590250580000,A10070046,657 ALAPIO RD,2016,2016
590250640000,A10070035,415 KAWOWO RD,2016,2016
590250730000,A10100112,402 KAWOWO RD,2019,2016
590260030000,A10140389,480 PUPUKEA RD,2023,2016
590260060000,A10070374,456 PUPUKEA RD,2016,2016
590260130000,A10070357,526 AUKAUKA RD,2016,2016
590280170000,A10130003,530 PUPUKEA RD,2022,2016
590290040000,A10150190,408 WAKA RD,2024,2016
590290350000,A10130112,90 KAHAE RD,2022,2016
590300140000,A10130095,555 MAKANA RD,2022,2016
590300250000,A10140052,520 MAKANA RD,2023,2016
590300310000,A10140063,453 WILINAU RD,2023,2016
590310230000,A10080017,736 KANALANI PL,2017,2016
590310280000,A05160272,705 PUPUKEA RD,2020,2016
610020010000,AV0700005,KAMEHAMEHA HWY,2016,2016
610020240000,AV0700006,KAMEHAMEHA HWY,2016,2016
610050010000,A10140391,KAWAILOA DR,2023,2016
610050010000,A10160198,KAWAILOA DR,2025,2016
610050010000,AV0700053,KAWAILOA DR,2016,2016
610050010000,AV10150014,KAWAILOA DR,2024,2016
610050090000,A10100028,486 KAMEHAMEHA HWY,2019,2016
610050100000,AV10150015,KAMEHAMEHA HWY,2024,2016
610050200001,A05160042,KAMEHAMEHA HWY,2020,2016
610050200003,A05150169,194 KAWAILOA RD,2019,2016
610050210000,A10100234,196 KAWAILOA DR,2019,2016
610050260000,A10080092,676 KAM HWY,2017,2016
610050260000,AV0800008,676 KAM HWY,2017,2016
610050260000,AV0800009,676 KAM HWY,2017,2016
610050260000,AV0800011,676 KAM HWY,2017,2016
610050260000,AV10110004,676 KAM HWY,2020,2016
610060010000,A10120170,KAMEHAMEHA HWY,2021,2016
610060010000,AV10150016,KAMEHAMEHA HWY,2024,2016
610070010000,A10120171,KAMEHAMEHA HWY,2021,2016
610070010000,AV10150017,KAMEHAMEHA HWY,2024,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
610080240000,A10150028,470 KAMEHAMEHA HWY,2024,2016
620020010000,A10080090,207 KAWAILOA DR,2017,2016
620020020000,A05160273,KAMEHAMEHA HWY,2020,2016
620020030000,A10150270,207 KAWAILOA DR,2024,2016
620020030000,AV10120005,207 KAWAILOA DR,2021,2016
620020060000,A20040062,203 LOKOEA PL,2023,2016
620020070000,A05160175,390 JOSEPH P LEONG HWY,2020,2016
620020100000,A10120001,394 JOSEPH P LEONG HWY,2021,2016
620020310000,A10080089,330 KAMEHAMEHA HWY,2017,2016
620020320000,A05130010,KAMEHAMEHA HWY,2017,2016
620020330000,A05130011,KAMEHAMEHA HWY,2017,2016
620020340000,A05130012,KAMEHAMEHA HWY,2017,2016
620020350000,A05130013,KAMEHAMEHA HWY,2017,2016
620020360000,A05130014,KAMEHAMEHA HWY,2017,2016
620020420000,A05160265,380 JOSEPH P LEONG HWY,2020,2016
620020430000,A05160050,KAMEHAMEHA HWY,2020,2016
620020440000,A05160266,380 JOSEPH P LEONG HWY,2020,2016
620020450000,A10160168,KAMEHAMEHA HWY,2025,2016
620020460000,A10160279,KAMEHAMEHA HWY,2025,2016
620020470000,A05160046,KAMEHAMEHA HWY,2020,2016
620030020000,AV10090002,148 LOKOEA PL,2018,2016
620040010000,A10110079,204 EMERSON RD,2020,2016
620040040000,A10080081,EMERSON RD,2017,2016
620040280000,A10130161,EMERSON RD,2022,2016
620040350000,A10160095,400 JOSEPH P LEONG HWY,2025,2016
620050020000,AV0700008,KAMEHAMEHA HWY,2016,2016
620050350000,AV0700009,KAMEHAMEHA HWY,2016,2016
620060060000,AV0700010,420 KAMEHAMEHA HWY,2016,2016
620070030000,AV0700054,638 KAMEHAMEHA HWY,2016,2016
620070070000,A10160025,636 KAMEHAMEHA HWY,2025,2016
620070080000,A10160026,KAMEHAMEHA HWY,2025,2016
620090010000,A10120172,KAMEHAMEHA HWY,2021,2016
620090010000,A10140396,KAMEHAMEHA HWY,2023,2016
620090010000,A10160294,KAMEHAMEHA HWY,2025,2016
620090010000,AV0700052,KAMEHAMEHA HWY,2016,2016
620100010000,A10090295,EMERSON RD,2018,2016
620100010000,A10140397,EMERSON RD,2023,2016
620100010000,A10140398,EMERSON RD,2023,2016
620100010000,A10150269,EMERSON RD,2024,2016
620100010000,AV10150011,EMERSON RD,2024,2016
620100070000,A10110080,204 EMERSON RD,2020,2016
620100140000,A05160267,185 EMERSON RD,2020,2016
620110010000,A10120173,PLANTATION RD,2021,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
620110010000,A10140399,PLANTATION RD,2023,2016
620110010000,A10140400,PLANTATION RD,2023,2016
620110010000,AV10150012,PLANTATION RD,2024,2016
620110210000,AV10110005,126 KAMEHAMEHA HWY,2020,2016
640010010000,A05120102,486 KAMEHAMEHA HWY,2016,2016
640010010000,A05130200,486 KAMEHAMEHA HWY,2017,2016
640010010000,A05130201,486 KAMEHAMEHA HWY,2017,2016
640010010000,A05160209,486 KAMEHAMEHA HWY,2020,2016
640010010000,A05160210,486 KAMEHAMEHA HWY,2020,2016
640010010000,AV0800006,486 KAMEHAMEHA HWY,2017,2016
640010050000,AV0700012,KAMEHAMEHA HWY,2016,2016
640020010000,A05160211,PLANTATION RD,2020,2016
640020010000,A05160212,PLANTATION RD,2020,2016
640020010000,A05160213,PLANTATION RD,2020,2016
640030010000,A10140406,1551 KAMEHAMEHA HWY,2023,2016
640030030000,A05150285,1550 KAMEHAMEHA HWY,2019,2016
640030030000,A05150286,1550 KAMEHAMEHA HWY,2019,2016
640030030000,A05160214,1550 KAMEHAMEHA HWY,2020,2016
640030030000,AV10160017,1550 KAMEHAMEHA HWY,2025,2016
640040010000,A05140413,KAMEHAMEHA HWY,2018,2016
640040010000,A05160215,KAMEHAMEHA HWY,2020,2016
640040010000,A05160216,KAMEHAMEHA HWY,2020,2016
640040010000,A05160217,KAMEHAMEHA HWY,2020,2016
640040010000,A05160218,KAMEHAMEHA HWY,2020,2016
640040010000,A10140414,KAMEHAMEHA HWY,2023,2016
640040070000,A05140416,KAMEHAMEHA HWY,2018,2016
640040080000,AV10160018,KAMEHAMEHA HWY,2025,2016
650010100010,A05130227,KAUKOKONAHUA RD,2017,2016
650010100011,A05130228,KAUKOKONAHUA RD,2017,2016
650010100012,A05130229,KAUKOKONAHUA RD,2017,2016
650010100013,A05130230,KAUKOKONAHUA RD,2017,2016
650010100014,A05130231,KAUKOKONAHUA RD,2017,2016
650010100015,A05130232,KAUKOKONAHUA RD,2017,2016
650010100016,A05130233,KAUKOKONAHUA RD,2017,2016
650010100017,A05130234,KAUKOKONAHUA RD,2017,2016
650010100018,A10160176,KAUKOKONAHUA RD,2025,2016
650010100019,A05140217,KAUKOKONAHUA RD,2018,2016
650010100020,A10130094,670 KAUKOKONAHUA RD,2022,2016
650010140000,A05130202,KAUKONAHUA RD,2017,2016
650010140000,A05160274,KAUKONAHUA RD,2020,2016
650010140000,A05160275,KAUKONAHUA RD,2020,2016
650010190000,A05150175,KAUKONAHUA RD,2019,2016
650010210000,AV0800001,KAUKONAHUA RD,2017,2016
Parcel ID (TMK),Petition Number,Site Address,End Year,2016
650010220000,A05150173,665 KAUKONAHUA,2019,2016
650010330001,A10160291,KAUKONAHUA RD,2025,2016
650010330002,A10160292,KAUKONAHUA RD,2025,2016
650010330004,A10140531,KAUKONAHUA RD,2023,2016
650010330008,A10130123,KAUKONAHUA RD,2022,2016
650010330009,A10160293,KAUKONAHUA RD,2025,2016
650010400000,A10090277,KAUKONAHUA RD,2018,2016
650010420001,A05160057,KAUKONAHUA RD,2020,2016
650010420002,A10160148,KAUKONAHUA RD,2020,2016
650010420003,A05160133,KAUKONAHUA RD,2020,2016
650010420004,A05160033,KAUKONAHUA RD,2020,2016
650010430000,A05150174,KAUKONAHUA RD,2019,2016
650010440000,A05130203,1140 KAUKONAHUA RD,2017,2016
650010440000,A05130204,1140 KAUKONAHUA RD,2017,2016
650010440000,A05160219,1140 KAUKONAHUA RD,2020,2016
650010460000,A10140422,KAUKONAHUA RD,2023,2016
650020010000,A10100204,HUKILAU PL,2019,2016
650020010000,AV0700016,HUKILAU PL,2016,2016
650020030000,A10140079,1031 KAUKONAHUA RD,2023,2016
650020050000,A05140424,1001 KAUKONAHUA RD,2018,2016
650020050000,A10140423,1001 KAUKONAHUA RD,2023,2016
650020060000,A10140425,KAUKONAHUA RD,2023,2016
650020080000,A10140426,HUKILAU LP,2023,2016
650020100000,AV0700030,HUKILAU LP,2016,2016
650020110000,A10140427,HUKILAU LP,2023,2016
650020110000,A10140428,HUKILAU LP,2023,2016
650020110000,AV0700017,HUKILAU LP,2016,2016
650020180000,A10140429,KAUKONAHUA RD,2023,2016
650020190000,A10140430,HUKILAU LP,2023,2016
650020220000,A10110003,889 KAUKONAHUA RD,2020,2016
650020240000,A10080108,777 KAUKONAHUA RD,2019,2016
650020250000,AV0700037,1155 KAUKONAHUA RD,2016,2016
650020260000,A10160084,WILIKINA DR,2025,2016
